"","iso_ref","gene_ref","isoform_id","condition_1","condition_2","dIF","pvalue","padj","IF1","IF2"
"59175","isoComp_00061487","geneComp_00019241","ENST00000491895.7","UT","TT",0.142,3.39817770127146e-05,0.00647615890951935,0.0686666666666667,0.210666666666667
"24449","isoComp_00107326","geneComp_00028693","ENST00000264775.9","UT","TT",-0.141666666666667,8.07575086552293e-05,0.0121426948773272,0.307,0.165333333333333
"47849","isoComp_00141890","geneComp_00035739","ENST00000515837.7","UT","TT",-0.141666666666667,0.000449767371932371,0.0452981558562716,0.280666666666667,0.139
"15697","isoComp_00092734","geneComp_00026162","ENST00000652590.1","UT","TT",-0.136666666666667,0.000471883258239375,0.0469286870006267,0.161,0.0243333333333333
"72422","isoComp_00078138","geneComp_00022490","ENST00000666319.1","UT","TT",0.136666666666667,0.000419591226200419,0.0433860185493228,0.0223333333333333,0.159
"88321","isoComp_00042658","geneComp_00016054","ENST00000405237.7","UT","TT",-0.134666666666667,3.54221791149806e-05,0.00665323469826448,0.259666666666667,0.125
"81281","isoComp_00149780","geneComp_00037064","ENST00000587444.1","UT","TT",0.132333333333333,5.43121811532342e-06,0.00151142637540538,0.001,0.133333333333333
"68094","isoComp_00111844","geneComp_00029440","ENST00000570985.1","UT","TT",-0.128,0.000422470810203146,0.0435848255110597,0.423,0.295
"69770","isoComp_00106877","geneComp_00028628","ENST00000575813.5","UT","TT",0.127333333333333,0.000270730049699215,0.0308280307592497,0.0126666666666667,0.14
"59155","isoComp_00038344","geneComp_00015401","ENST00000216420.12","UT","TT",0.125666666666667,0.000443035549892882,0.0450505075010378,0.387,0.512666666666667
"19119","isoComp_00072838","geneComp_00021397","ENST00000489036.5","UT","TT",0.124666666666667,0.000328026321718346,0.0357095306124946,0,0.124666666666667
"78491","isoComp_00084253","geneComp_00024238","ENST00000493218.5","UT","TT",-0.120666666666667,2.39970335054919e-12,5.33178966882021e-09,0.129666666666667,0.009
"46057","isoComp_00145824","geneComp_00036405","ENST00000397397.7","UT","TT",-0.120333333333333,3.83721383256261e-05,0.00707606384186491,0.215666666666667,0.0953333333333333
"52930","isoComp_00072986","geneComp_00021425","ENST00000649994.1","UT","TT",0.12,7.57415140463978e-05,0.0115775451749244,0.006,0.126
"73693","isoComp_00034794","geneComp_00014813","ENST00000403162.7","UT","TT",0.118666666666667,1.7617374655629e-09,1.84549902834896e-06,0,0.118666666666667
"67006","isoComp_00157268","geneComp_00038387","ENST00000287461.8","UT","TT",-0.117666666666667,3.72765532360163e-05,0.00694426358606981,0.852666666666667,0.735
"33919","isoComp_00084014","geneComp_00024202","ENST00000636936.1","UT","TT",0.117333333333333,4.5444173275118e-33,1.37992746955672e-28,0.000333333333333333,0.117666666666667
"90770","isoComp_00024128","geneComp_00013003","ENST00000422918.5","UT","TT",-0.117,3.29522218822782e-07,0.000153939261773744,0.125666666666667,0.00866666666666667
"29857","isoComp_00101905","geneComp_00027860","ENST00000360726.3","UT","TT",0.114666666666667,0.0002774950577415,0.0315195633167327,0.885333333333333,1
"6589","isoComp_00117178","geneComp_00030253","ENST00000515211.1","UT","TT",0.114333333333333,0.000328103068440524,0.0357095306124946,0.101,0.215333333333333
"39286","isoComp_00046994","geneComp_00016774","ENST00000262585.6","UT","TT",-0.114,1.48039988541687e-06,0.000528856893968372,0.114,0
"34882","isoComp_00056210","geneComp_00018211","ENST00000481697.5","UT","TT",-0.112333333333333,6.33536384475467e-07,0.000255365621593704,0.128333333333333,0.016
"10818","isoComp_00117827","geneComp_00030368","ENST00000283632.5","UT","TT",0.111333333333333,2.63821340611419e-19,2.0101507856269e-15,0.836,0.947333333333333
"77100","isoComp_00116421","geneComp_00030135","ENST00000395479.9","UT","TT",-0.111,1.45666834977475e-07,8.47485401794614e-05,0.111,0
