"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"26002",748.79628068939,0.635476779903187,0.140647223521945,4.51823195645261,6.23581499328651e-06,0.00246219799397963,"MOXD1"
"64221",780.196056805397,-0.633935885812491,0.157261272936256,-4.03109979956381,5.55164625770742e-05,0.0142020494336253,"ROBO3"
"101929176",520.201888776857,-0.607000684009732,0.156937515869048,-3.86778572764096,0.000109828104296396,0.0249350982291929,"ADAMTS16-DT"
"9826",794.060379732325,-0.588821620359459,0.157067067108274,-3.74885474848496,0.000177643928431923,0.035850518578989,"ARHGEF11"
"116372",844.788363640949,0.586856767583248,0.141390339271815,4.15061432489421,3.31584092803791e-05,0.00976551339817897,"LYPD1"
"53335",1494.46771811115,0.586470279631167,0.121901071092907,4.81103467240404,1.50150964161059e-06,0.00085224748814291,"BCL11A"
"1759",8095.85794632967,-0.569338153734049,0.0690152437539733,-8.24945508797499,1.59118393497473e-16,4.816778968491e-13,"DNM1"
"100505967",641.290097836896,-0.558567454119761,0.152748961001833,-3.656767616986,0.000255415735043811,0.049248211886724,"LINC00645"
"1381",3129.65716327245,-0.555867066276578,0.102068077594415,-5.44604228253825,5.15028985428754e-08,4.25203248288294e-05,"CRABP1"
"1026",2243.51047382789,0.554494676008423,0.124622391623089,4.44939844908009,8.61111332727717e-06,0.00325840940340282,"CDKN1A"
"5954",1190.01169735459,0.546590441331331,0.115835313632435,4.71868572882494,2.37373193007097e-06,0.00126806156017291,"RCN1"
"2566",698.061243691828,0.544944787293757,0.142886694532725,3.81382457670996,0.000136832612133228,0.0288987294671607,"GABRG2"
"3376",1082.62768364876,0.532781982164646,0.132501907339351,4.02093821034694,5.79668096931604e-05,0.0145805896628715,"IARS1"
"117",1965.03732101972,-0.50461401814429,0.102414861575441,-4.927156180088,8.34350622031288e-07,0.000522562425791527,"ADCYAP1R1"
"6595",736.390345604969,0.503448085161359,0.13281765332904,3.79052085729993,0.000150331707625637,0.0310281227909597,"SMARCA2"
