"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"4756",7305.86927811874,0.336113964219052,0.0733919928231951,4.57970892040998,4.65623480938023e-06,0.000112119492374523,"NEO1"
"23649",1851.18871215954,-0.332743346423109,0.103584516984205,-3.21228843953432,0.00131682094227635,0.016883951900365,"POLA2"
"394",6707.17139227361,0.326857736239636,0.0892499366398221,3.66227415441993,0.000249986115657414,0.00410651757039314,"ARHGAP5"
"6334",1314.45922645878,-0.324891559912406,0.113985636394816,-2.8502850901939,0.0043680057846641,0.0446156836344512,"SCN8A"
"4897",8903.25594015569,-0.319690290299377,0.077551474467807,-4.12229802841577,3.75111456918562e-05,0.000752705921116964,"NRCAM"
"60",57954.3308740566,0.319212599892519,0.0694493703512931,4.59633540632346,4.29986342258219e-06,0.00010457662100538,"ACTB"
"10072",1344.83249113373,0.31311055926019,0.106516598520835,2.9395471091667,0.00328692299456203,0.0355406399717739,"DPP3"
"54413",1983.63856859426,-0.312717443552688,0.0921875399922946,-3.39218774661767,0.000693369120702786,0.00998349778822596,"NLGN3"
"64895",1673.43486371271,0.312602162646933,0.101806509813558,3.07055180675001,0.00213663615271825,0.0250494028512051,"PAPOLG"
"9037",2049.82227672501,-0.310889418434649,0.0994041078763564,-3.12753089461201,0.00176281291854385,0.0214982127192531,"SEMA5A"
"3097",1308.22504263309,0.310795843686915,0.104413629739673,2.97658308078936,0.00291480094543428,0.032489600032628,"HIVEP2"
"6711",8524.77313369932,0.303352081415447,0.0711228615901989,4.26518386117988,1.99737649995552e-05,0.00042121072625149,"SPTBN1"
"57502",2098.76382488156,0.302450290161162,0.0982835673790272,3.07732307878867,0.0020886878535733,0.0246575556343953,"NLGN4X"
"9639",2087.85641958033,0.298710680460338,0.0926590054690333,3.2237630756804,0.00126518027896685,0.0163328520271796,"ARHGEF10"
"3188",5080.45666664642,0.298440786387183,0.0835195090628735,3.57330628179958,0.000352502045827865,0.00551527624882381,"HNRNPH2"
"9320",9362.52069216929,0.29776922122139,0.0899333531338157,3.31099876570071,0.000929636186450559,0.0125949751805145,"TRIP12"
"4524",1484.17270829385,0.293107713667825,0.09964167317382,2.94161774217212,0.00326502692493508,0.0354149500889822,"MTHFR"
"53615",3991.22737404034,-0.289295347742982,0.0857457011294621,-3.37387582038886,0.000741177952358249,0.0105045125373111,"MBD3"
"6342",2243.59715231054,0.267522738788757,0.0882328700515312,3.03200767052589,0.00242933030555629,0.0278789551621025,"SCP2"
"10082",3720.30278084656,0.250987543363234,0.0815937212903409,3.07606442498347,0.0020975251854303,0.0247446751548747,"GPC6"
"284217",5457.70695542757,0.239153099977299,0.0754460292632386,3.16985668182576,0.00152514143022038,0.0190513619716123,"LAMA1"
"3190",44411.2042351952,0.2182604232974,0.0639535726891481,3.41279484663467,0.000643003277666641,0.00932162565471297,"HNRNPK"
"221092",7073.48180911394,-0.211115559633583,0.0750337587297213,-2.81360767749942,0.0048988976145454,0.0490351921606856,"HNRNPUL2"
"1499",24273.9977522858,0.199128676266173,0.0645591665316254,3.08443691212504,0.00203937857327627,0.024210133328628,"CTNNB1"
