"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"11245",1004.48302226285,-0.403949692036014,0.125946349889438,-3.20731559422421,0.00133979926293356,0.0347246064475438,"GPR176"
"51232",1780.14214385197,-0.403355274113847,0.0900914558788769,-4.47717566753651,7.56370103588906e-06,0.000347654487717297,"CRIM1"
"6482",1004.04911864079,-0.401991635613866,0.123210263613672,-3.26264731381729,0.00110376789683717,0.0296071479926686,"ST3GAL1"
"57616",1110.70472536488,0.400107521352531,0.108481560266742,3.68825374901244,0.000225798409790757,0.00754799608486149,"TSHZ3"
"26260",1759.86737091419,-0.399663696126279,0.107908599351474,-3.7037242493021,0.000212457198506056,0.00714260867358456,"FBXO25"
"50808",1235.59324873858,0.399282989415926,0.113879686956613,3.50618270989846,0.000454583056981627,0.0138096229874797,"AK3"
"8997",9982.31797150637,0.399161770814761,0.0707389355924089,5.64274493914771,1.67360191160563e-08,1.12744556258929e-06,"KALRN"
"384",1873.60805083711,-0.398974115052571,0.0915780818795925,-4.35665507361407,1.32065136740773e-05,0.000579838224744937,"ARG2"
"4045",7120.73381873313,0.39729280075485,0.0686203849880992,5.7897197869664,7.05039451529216e-09,4.95774753764568e-07,"LSAMP"
"2288",2320.5647611081,0.396566967786111,0.0878625925166326,4.51349039935329,6.37693376192755e-06,0.000296191791836898,"FKBP4"
"375567",863.899789080276,-0.396415282079203,0.122320379751974,-3.24079505707064,0.0011919684526876,0.0314943760328384,"VWC2"
"80344",1875.99472658795,0.396313592334246,0.0961436464564984,4.12209861952306,3.75436399010769e-05,0.00153390102836576,"DCAF11"
"5526",1568.096704682,0.396128097870705,0.0972911996132654,4.07157172946087,4.6696977675291e-05,0.00186435738492948,"PPP2R5B"
"50807",1622.22346749081,0.392909111254139,0.120749880531579,3.25390890263767,0.00113828775621969,0.0303028339325452,"ASAP1"
"80124",1193.40702380093,0.390116594121439,0.106887452162855,3.64978850395885,0.000262456314845128,0.00865860552713365,"VCPIP1"
"11178",5038.00283914761,0.389424954537756,0.0764793596775017,5.09189611654548,3.54500329730187e-07,2.01836478056058e-05,"LZTS1"
"121256",1250.14923781631,-0.38938911296463,0.108854890182533,-3.57713936702047,0.000347374987666862,0.0110074839000361,"TMEM132D"
"6496",2691.1291043774,-0.387711803148511,0.0869113539809902,-4.46100291146441,8.15769818967317e-06,0.000372050059554861,"SIX3"
"5521",4979.48725009742,-0.385809752194077,0.0706369420559046,-5.46186939815053,4.71146652547375e-08,3.02390487907679e-06,"PPP2R2B"
"107985879",1229.89521999098,-0.385179243598415,0.118976025666915,-3.23745259970914,0.00120601972616248,0.0317705196518921,"LINC01833"
"83636",988.072738848116,0.384713524666066,0.114460590543088,3.36110029522557,0.000776326298890382,0.0219938349525124,"C19orf12"
"55294",1342.08502829487,0.383137958286097,0.101570762094582,3.77212841948868,0.000161860907529599,0.00565711884732161,"FBXW7"
"197131",2019.91495990854,0.38277012240092,0.0977192247750944,3.91704010425671,8.96428404244906e-05,0.00335922745964386,"UBR1"
"10906",1873.47708632944,0.382752027317144,0.0897945247872175,4.26253191076111,2.02123623918188e-05,0.000859634207748436,"TRAFD1"
"7391",2198.78088094061,0.380281106480593,0.0947352721659072,4.01414486691522,5.9661697009026e-05,0.00232971007125953,"USF1"
"2796",4423.52793623248,-0.377659866345424,0.0926648855194806,-4.07554451967709,4.5906798095191e-05,0.00184148860540937,"GNRH1"
"57586",4121.25985766286,-0.377547312514192,0.0794539895568459,-4.75177287660392,2.0164079814389e-06,0.000102860118128314,"SYT13"
"2802",2765.02223006698,0.376597627621473,0.0781074228963661,4.82153441576414,1.42458136051492e-06,7.43901213404981e-05,"GOLGA3"
"5325",2240.15055494074,-0.376323333468671,0.0990431951871242,-3.79958797530387,0.000144936854964811,0.00514715390367992,"PLAGL1"
"23705",10572.3227975609,-0.373956012412607,0.0614063510593021,-6.08985888204732,1.13010258146616e-09,8.45182650969398e-08,"CADM1"
"2776",8046.79145389728,0.373157753717667,0.0784405370503568,4.75720549284498,1.96291326451661e-06,0.000100421504691937,"GNAQ"
"9722",2918.20350429911,-0.372945594993868,0.0800009909861351,-4.66176219065214,3.135133324831e-06,0.000153282834302679,"NOS1AP"
"114798",1006.31650819893,0.372894810783845,0.117567595996029,3.17174819834235,0.00151524325799786,0.0384108643140801,"SLITRK1"
