"ENTREZID","moduleColor","GS.condition","p.GS.condition","SYMBOL","MM.white","p.MM.white","MM.greenyellow","p.MM.greenyellow","MM.darkturquoise","p.MM.darkturquoise","MM.turquoise","p.MM.turquoise","MM.darkred","p.MM.darkred","MM.salmon","p.MM.salmon","MM.royalblue","p.MM.royalblue","MM.grey60","p.MM.grey60","MM.tan","p.MM.tan","MM.black","p.MM.black","MM.lightcyan","p.MM.lightcyan","MM.pink","p.MM.pink","MM.darkgrey","p.MM.darkgrey","MM.grey","p.MM.grey","MM.red","p.MM.red","MM.magenta","p.MM.magenta","MM.yellow","p.MM.yellow","MM.brown","p.MM.brown","MM.midnightblue","p.MM.midnightblue","MM.blue","p.MM.blue","MM.darkorange","p.MM.darkorange","MM.lightgreen","p.MM.lightgreen","MM.darkgreen","p.MM.darkgreen","MM.green","p.MM.green","MM.purple","p.MM.purple","MM.cyan","p.MM.cyan","MM.lightyellow","p.MM.lightyellow","MM.orange","p.MM.orange"
"4145","turquoise",0.507922325544746,0.031397810742955,"MATK",-0.629143770945263,0.00515338894819432,0.487176152129841,0.0403083877477277,-0.100422579928539,0.691754938394527,0.801606892280698,6.33907331237349e-05,0.313599435118203,0.205071483879419,-0.161470051152951,0.522107480661014,-0.526455949597587,0.024801550924933,-0.485065556312081,0.0413130811168306,0.0818833431695099,0.746692136231175,-0.653546109610103,0.00326680500340312,-0.543042498564817,0.0198650684544194,-0.819326916690103,3.18347430361537e-05,0.15649103951462,0.535185218241783,0.576319341258556,0.0123001139611794,0.633489859552839,0.00476459993227565,-0.857139172397584,5.5176250275424e-06,0.165901147174358,0.510595157219287,-0.260416878747186,0.296632056184125,-0.249282259805551,0.318496464252036,0.482035169743558,0.0427889120515003,-0.630837621918117,0.00499890388428852,0.272920886440652,0.273189397186062,0.667916220377268,0.00245144081000609,0.00593601188532784,0.98135005073096,-0.594218380368607,0.00930934300849321,-0.340761775419212,0.166427918048654,0.751633577012107,0.000322335613127265,-0.11537013798145,0.648489530426348
"84249","turquoise",0.603761218772188,0.00797241040277621,"PSD2",-0.692378075977106,0.00145048438478716,0.429278442603391,0.0754416490037779,-0.5032667867885,0.033250277933949,0.800914039218779,6.50309157421689e-05,0.648308693876998,0.00361429004094346,0.200778148899244,0.424371152118925,-0.734310715278647,0.000520518760621584,-0.401054083768508,0.0990511633708715,0.238429501689678,0.340697516844852,-0.589233604908381,0.0100760994214926,-0.243745362610246,0.329713805889504,-0.531296373500661,0.023271577537425,-0.138757460563221,0.582934950220666,0.162041003220061,0.52061737758244,0.550157387417016,0.0180009270624701,-0.330292972968205,0.180685345189115,-0.0278176490602022,0.9127520458357,0.269278995356092,0.279895638330114,-0.0644392879710338,0.799473144737361,-0.0409075071761726,0.871965313663279,-0.477123975219593,0.0452656204422382,0.096755002204824,0.702517154628344,0.320402109983044,0.19488682594878,-0.0375361518387777,0.882444800401318,-0.231222223920961,0.355922179617428,-0.297766443733963,0.230107609696686,0.26099384589648,0.295524443889865,0.205835680712539,0.412545470533596
"777","turquoise",0.75799622021639,0.00026772353311623,"CACNA1E",-0.854292979416677,6.40036561235653e-06,0.638126761646541,0.00437649521825077,-0.56710093206414,0.0141147965186786,0.800901401220163,6.5061165232474e-05,0.580277597438686,0.0115804782934545,0.110824148217845,0.661542412885042,-0.653296700718352,0.00328270612636324,-0.346713012181323,0.158673013712852,0.161852752966201,0.521108465122105,-0.528756715855751,0.024064824135989,-0.495315237159074,0.0366079117355982,-0.665164349623315,0.00259298453915483,0.0549392686098776,0.828585049846866,0.285111001582316,0.251470474852824,0.580074803890427,0.0116165096663957,-0.600563997911106,0.00840184817730707,-0.0283568324210772,0.911067217036219,0.0866949993573887,0.732309712488776,-0.21937061499593,0.381781646777786,0.0970138546686909,0.70175577667238,-0.449835921020719,0.0610616599278608,0.390013496063934,0.109596060433001,0.487115341222461,0.0403370712746438,0.07166457298555,0.777497095782236,-0.412707118136795,0.0887351919339763,-0.194433423823801,0.439455887164503,0.342021627649069,0.164765201689134,-0.0551460925930888,0.827948847829628
"11332","turquoise",0.309639404606406,0.211158066857203,"ACOT7",-0.538257591367032,0.0212018433996406,0.0546149156197116,0.829582981899098,-0.31820761865282,0.198134987612039,0.800162100137293,6.6851646295294e-05,0.547307926370718,0.0187301597557626,-0.242601328288355,0.332059948077072,-0.85274629364352,6.92896484403008e-06,-0.0280028558549601,0.912173275278926,-0.103913866725398,0.681561952936078,-0.384421814296507,0.115231494998539,-0.0566418419956978,0.823350895555049,-0.66011096645331,0.00287041691434614,0.410944654113303,0.0902430121651718,-0.162890238951173,0.518404659646308,0.783564664733079,0.000119624359574474,-0.388850841394301,0.110751291028523,0.329306249112386,0.182070028620447,0.20887841412509,0.405516776446355,-0.512101988051264,0.0298036235765273,0.17087775439756,0.497810146770976,-0.647627763035381,0.00366160931031997,0.132510338481196,0.600171220806652,0.484567095522063,0.0415531266362232,0.119623480353277,0.636364492453181,-0.44209145420917,0.0662153342689104,-0.662040276538878,0.00276175432478286,0.498646827912583,0.0351708155909662,0.281815954178473,0.257230618783782
"384","turquoise",0.430840049704446,0.0742692434160698,"ARG2",-0.483536439984546,0.0420528381254061,0.330227505383397,0.180776997574156,-0.247061597550828,0.322967946021172,0.800145419195624,6.68925232238653e-05,0.484821724909694,0.0414303712178567,0.140124472765822,0.579191275517706,-0.597179676420782,0.00887652026719687,-0.54925899152384,0.0182283820282041,0.2681561560753,0.281983428348853,-0.51773917246889,0.0277537063646321,-0.324860140588361,0.188397319199757,-0.548834133467228,0.0183367337830703,-0.120050976977149,0.635150610304975,0.363772912974207,0.1378209184797,0.530067508106252,0.0236528105112603,-0.464313136214819,0.0522389285540649,0.0383714909725981,0.879846442867797,0.100688843538002,0.690975764308651,0.0591856050639407,0.815543967507844,0.106007763665998,0.675473661799842,-0.596316638942025,0.00900095436246474,-0.0905970346678934,0.720707982245586,0.305920536546675,0.216980201711641,-0.229913693336523,0.358727183200223,-0.177202624888397,0.481786666092571,-0.285433229993017,0.250911576139185,0.461175221796387,0.0540641411413622,0.0774712450554796,0.759950743703683
"5881","turquoise",0.462428779525847,0.0533293253266343,"RAC3",-0.445292441024643,0.0640474408760704,0.337245924079458,0.171128118366207,-0.405644074393493,0.0948897477762563,0.798685832946424,7.05525033802614e-05,0.650776621731398,0.00344696429750189,0.00701838815267958,0.977950128230188,-0.584103153370714,0.0109173427552395,-0.257312820969899,0.30263388582078,0.308083609085244,0.213581230456976,-0.215871001423404,0.389611305738314,-0.380712919915381,0.119080943825788,-0.511179626541541,0.0301499108589709,0.181526623866525,0.470980054113524,-0.0849542905430086,0.737503311900481,0.501113695895155,0.034134994468825,-0.469913454032073,0.0490973717969476,-0.0499459019778944,0.843974870508293,0.284272743248975,0.252928085203339,-0.363006370159281,0.138714658065699,-0.0366022355867018,0.885351137709617,-0.631356515885397,0.00495234083643893,0.0686552436032604,0.786631595506142,0.314151449660109,0.204232276569884,-0.214222214714078,0.393330427781464,-0.215548310158412,0.390337667439828,-0.257268869959301,0.302719386423705,0.459577994620493,0.0550114172057858,-0.0417896068630559,0.869226679492735
"260293","turquoise",0.657791718998796,0.00300566633267437,"CYP4X1",-0.586022504162734,0.0105962857415664,0.707250986173453,0.00102849001350859,-0.560545567711645,0.0155300687087807,0.798639394295593,7.0671687162371e-05,0.654445284206307,0.00321000130584352,0.247503255977331,0.322075703080746,-0.478868878698935,0.0443735059804122,-0.669451530524389,0.00237527841079103,0.444994482423909,0.0642469745837778,-0.680611400836815,0.00187816930512225,-0.703654490214271,0.00111971881034317,-0.551835610373943,0.0175820405217874,-0.0270117571876865,0.915270937829596,0.192959078057682,0.443000470606891,0.434072228265364,0.0718853599647592,-0.633825137144828,0.00473562905250341,-0.328678381595573,0.182954810889023,0.218420673036438,0.383898275417543,-0.289190383504692,0.244452638883369,-0.033320304268067,0.895575289410111,-0.637012356131439,0.00446732675199134,0.484987982918558,0.041350368675471,0.600980555765597,0.00834486508048719,-0.214194631248887,0.39339281156289,-0.154531883886718,0.540371581780394,0.00154992418573988,0.99513002625503,0.329837882036437,0.181323101223006,-0.211588306477512,0.399311728991091
"23424","turquoise",0.297047082690872,0.231289633968988,"TDRD7",-0.407940858484873,0.0928555282359809,0.428585911226204,0.075965917126845,-0.362309300939817,0.13953088496297,0.798606009067729,7.07574752574285e-05,0.572948215320271,0.0129407518909949,0.00178072154809892,0.994404854307323,-0.535560818902451,0.0219857664198571,-0.581967006908351,0.0112837711317249,0.293828475266776,0.236625911476675,-0.60387415429093,0.00795757156951139,-0.54810630670564,0.018523531778803,-0.495353846722906,0.0365910031563524,0.103677339495206,0.682250874601565,0.0143421318781497,0.954957354085578,0.459577493037833,0.0550117166282116,-0.566349544060998,0.0142716078577904,-0.124245516264105,0.623287486143534,0.222551765624052,0.374740742014327,-0.373460999985434,0.126868630684395,0.100296012068649,0.692125420577381,-0.775542085620787,0.000155729120476569,0.3520114223509,0.151979650973931,0.603462431287501,0.00801177635780018,-0.260125548845269,0.297192277217291,-0.178467289561397,0.478613463060605,-0.209769780435839,0.403470034032508,0.410914925350805,0.0902686040738299,-0.159304429086333,0.527777365738721
"6804","turquoise",0.618673378695998,0.00619683217176365,"STX1A",-0.882787445369812,1.23264027002491e-06,0.316797186575839,0.200241377532855,-0.455277724460579,0.0576238139103545,0.79847083692425,7.11057241170936e-05,0.450953170513723,0.0603436508697953,0.055184893170421,0.827829506445802,-0.865071286711934,3.58626853212464e-06,-0.209764343841849,0.403482500507921,-0.110060704871222,0.66374374739472,-0.737117580930271,0.000482816941545056,-0.0718206567888556,0.777024065634143,-0.819254266744007,3.19295049564997e-05,0.0847437305545931,0.738132280250934,0.374402946551478,0.12583740813475,0.845866000682904,9.7593666171795e-06,-0.435680167761213,0.070720708517039,0.280721124933045,0.259162643704245,0.0235303797115959,0.92616085509032,-0.208740156494125,0.405834742305754,0.157191860769192,0.533335492243675,-0.403948797978217,0.0964117410532752,0.139281614004823,0.581498309152949,0.446002094289731,0.0635740663932621,0.348831344558341,0.155973259691748,-0.514783507959382,0.0288143705111117,-0.516925249251438,0.0280427116420611,0.353243663109066,0.150451234920544,0.447138789919776,0.0628212706335502
"5143","turquoise",0.383727008027124,0.115945820722091,"PDE4C",-0.4656536926498,0.051473499900532,0.265536020409957,0.286892227963948,-0.0607734510689958,0.810679112596768,0.798339549763397,7.14453566729021e-05,0.299473486439023,0.227318205497924,-0.350064774775733,0.15441585842118,-0.537378889137301,0.0214548233270417,-0.338490491953664,0.169454170805283,-0.0257118957686997,0.919335388109766,-0.424092849799335,0.0794326209569624,-0.453940908132788,0.0584545634564361,-0.788423985906817,0.00010141814762406,0.393483998277529,0.10619885257699,0.296655381984414,0.231934893775648,0.680281512466038,0.00189151571022337,-0.817965072177682,3.36515412460341e-05,0.324031433709248,0.189592628705385,-0.232561665727072,0.353063885988726,-0.487004072639502,0.0403895952658775,0.510970707123314,0.0302287777294155,-0.818685404465328,3.26798597689434e-05,0.225012073879607,0.369345361998126,0.684888918919225,0.00171204234813308,-0.0723275949434782,0.775488246011483,-0.595529057446709,0.00911572975221209,-0.522569585264735,0.0260858623715214,0.772279057446041,0.000172846491176623,-0.138142128588103,0.584623404562277
"340529","turquoise",0.59556190252254,0.00911091979692743,"PABPC1L2A",-0.464480648113135,0.0521428165820639,0.588966072319787,0.0101186404423727,-0.307133223224281,0.215070334497539,0.798183544144176,7.18507251650045e-05,0.58739833472844,0.0103708346523206,0.207689067842584,0.408256433586361,-0.422085893083688,0.0810180383578388,-0.738495145709991,0.000465168375910158,0.49141824294767,0.0383456489815283,-0.60321808732212,0.00804408562480766,-0.607706536874933,0.00746707592005002,-0.490751514187862,0.038649179423518,-0.229345671908628,0.359948702811419,0.354530894235247,0.148865936332205,0.349663211596478,0.154921720519484,-0.582154403711711,0.0112512372943439,-0.234085139158606,0.349828861699365,0.0976537067893463,0.69987490271861,0.00166421897939658,0.994770908239897,0.0658213614985521,0.795257868496472,-0.637113970650875,0.00445898130123165,0.249140091733766,0.318781629299198,0.413977010355276,0.0876601836075429,-0.366232418906751,0.134980346639923,-0.152603361880249,0.545498894325672,-0.0795303223759504,0.753754930721631,0.476252042913641,0.0457164870163494,-0.183031539503373,0.46724749926794
"4904","turquoise",0.321745109934399,0.192916478845746,"YBX1",-0.334270974297098,0.175174597876675,0.458695219074391,0.0555402936642877,-0.462550703317211,0.0532582589506585,0.797078864682899,7.4777443171475e-05,0.711933849952245,0.000919054359693795,0.156582761163563,0.534942965042489,-0.467885247935828,0.0502181404153856,-0.552023526196432,0.0175356199959226,0.518736276368935,0.0274028186505737,-0.309916157669756,0.210728909144412,-0.493750806414285,0.0372980966088629,-0.312030935783789,0.207468346619784,-0.105669403038538,0.67645620588993,-0.0659670802865962,0.794813743405018,0.306942437164737,0.215370077482404,-0.374574470110076,0.125650263794266,-0.260983377085135,0.295544518727457,0.409734792276812,0.0912887776066194,-0.106559022756673,0.67387396438322,-0.168939970738132,0.502769989599772,-0.674034885662574,0.00215941893660178,0.244276267153062,0.328628347467494,0.127962948200712,0.612846864822201,-0.48057099318608,0.0435162178637179,0.0581077312283969,0.818850038229386,-0.0224575872191459,0.929519207433367,0.325747824936968,0.187122517004897,-0.134309182742692,0.595186777032085
"102723354","turquoise",0.333896605471563,0.175688330510946,"LINC02298",-0.47355620577648,0.0471320687873646,0.401826327313317,0.0983419973449238,-0.21848147435441,0.383762606158716,0.796912149317841,7.52278065824808e-05,0.467578613691335,0.0503892520019589,-0.028564647934335,0.910417935485016,-0.496842950718776,0.0359434326242599,-0.595618960462209,0.00910256887136045,0.203007062472333,0.419137556426725,-0.701594567697146,0.00117493423330165,-0.439113692858104,0.0682805542131547,-0.62207063785981,0.00584104611257849,-0.00053777058523074,0.998310277646093,0.304513564563909,0.219209804045199,0.5246577361736,0.0253895165765969,-0.582562567263802,0.0111806359541181,0.0144474823851225,0.954626813168128,-0.0513165447911017,0.83974488223839,-0.197494787545256,0.432143026088361,0.217686877855542,0.38553772038196,-0.69891242318073,0.00125020270701608,0.409311958069217,0.0916563253304906,0.472580387606078,0.04765257839098,-0.140791057936127,0.57736948199382,-0.296515555798814,0.232165512470853,-0.281460609039863,0.257856698364929,0.541981849987669,0.0201555033016825,-0.0248113491396779,0.922152369427107
"26232","turquoise",0.751508236795738,0.000323498989961041,"FBXO2",-0.534359866530286,0.0223420996952292,0.468925074536495,0.0496411521757722,-0.477662086949272,0.0449890600394827,0.796910855127912,7.52313116850065e-05,0.709334309532337,0.000978536359665264,0.308184120755371,0.213424138146938,-0.609205352897447,0.00728202083255575,-0.431420899052015,0.0738366045023765,0.479323159765212,0.0441434562534624,-0.229123846815432,0.360426372783246,-0.368616797303776,0.132265751786183,-0.397687033451448,0.102186238931209,-0.214766325032781,0.392100953860836,0.153545538750019,0.542991232548678,0.402792943808888,0.09745949802008,-0.348214303315849,0.156756392484454,-0.149599609917342,0.553527991215858,0.35485190523658,0.148472392305611,0.113992637307662,0.652434670423017,-0.145726850459317,0.563956353734138,-0.486536168054598,0.0406110405302152,-0.151424158942008,0.548644702193527,0.128349296291986,0.611765797284625,-0.354566965619844,0.148821678761597,-0.0712488878299082,0.778757240894055,-0.160501593514467,0.524639532384171,0.329288597900199,0.182094863273566,0.00185648211830727,0.994166813300917
"2560","turquoise",0.616322159478972,0.00645320372737411,"GABRB1",-0.575613039151677,0.0124321953760723,0.507365771886543,0.0316149668470844,-0.375289287942803,0.124872453218403,0.795960308119854,7.78434683529298e-05,0.497643574943671,0.0355989242156632,0.0516099491508008,0.838839935620953,-0.593092070024939,0.00947834926026452,-0.476872264435187,0.0453954288500191,0.265793825104607,0.286406938856205,-0.374683792599979,0.125531087343368,-0.521860159311108,0.0263257933913749,-0.55096202312355,0.0177991171958846,0.0193341373621416,0.93930335477511,0.297863334563847,0.229948699466722,0.508983309061105,0.0309870328597728,-0.623283577278161,0.00571811025489667,0.0178937641281673,0.943818166220249,0.147962251369884,0.557926564369441,-0.0953267017740016,0.70672312804207,0.170588047892462,0.4985501653823,-0.621003698557083,0.00595094983172788,0.0935259185636658,0.712037495020309,0.432177766117497,0.0732756523937613,-0.261322329618004,0.294894966958805,-0.286719097048291,0.248689061142966,-0.219772715249647,0.38088765111721,0.452050518718668,0.0596445928944334,-0.13796904596201,0.585098708276188
"7036","turquoise",0.667169729765247,0.00248919220428093,"TFR2",-0.748874327575831,0.000348776204648312,0.283163772159062,0.254864569751407,-0.382209037893873,0.117517345460566,0.795956291810996,7.78546666497874e-05,0.469745167423191,0.0491896388188087,0.0844192321906944,0.739101906215243,-0.741435080305995,0.0004293070110151,-0.291205612014863,0.241032071898731,-0.0186665917549134,0.941395547687135,-0.617401274601589,0.00633449342818697,-0.137942677675222,0.585171132684308,-0.774759034845431,0.000159700159818191,0.0629536414740245,0.804010201381531,0.366953502797733,0.134155337086374,0.773026150000697,0.000168793326799252,-0.450163959861807,0.0608501849518919,0.241293534743123,0.3347538106239,-0.0491067886388594,0.846566500806411,-0.161447797970383,0.522165598319096,0.145063128696712,0.565752119004558,-0.494481368791448,0.0369745604012227,0.128052889715289,0.612595125174477,0.418728583423315,0.0837217867581504,0.181815827362487,0.470261609153105,-0.432088523052947,0.07334163090283,-0.507468572253196,0.0315747690405044,0.416169461245426,0.0858265458189364,0.309889150045638,0.210770764461336
"288","turquoise",0.472634373790647,0.0476236683717886,"ANK3",-0.399881407166634,0.100135082901302,0.561892713566383,0.0152304168056041,-0.56349606954657,0.014879772649371,0.795910970033388,7.79811279390763e-05,0.734933618836567,0.000511945837117435,0.236089849410368,0.345597927326114,-0.443043378401235,0.0655650237214207,-0.673757788147135,0.00217199200285939,0.537514288600727,0.0214156879930504,-0.442112574837365,0.0662008538586082,-0.553671274914162,0.0171327122680077,-0.35092445164793,0.15333670477554,-0.153144962752968,0.544056756594848,0.00335795642840484,0.989449276805618,0.325803735854276,0.187042416320189,-0.393913027527509,0.105784177572542,-0.301967752997359,0.223281704829819,0.372106249371243,0.128362163640281,-0.108894753999066,0.667110740063941,-0.184373626416088,0.463931334590543,-0.722839520078869,0.000701271743867693,0.438608494569849,0.068635617177774,0.206462007319498,0.411093361199563,-0.480080565068571,0.0437619225823926,0.0793392772268719,0.754329194448055,0.0133981525634746,0.957919428368589,0.243127561092799,0.330979563599833,-0.141526709207254,0.575361762268803
"388135","turquoise",0.539710106163878,0.0207888020494321,"INSYN1",-0.484181028483286,0.0417397767440683,0.463592954707777,0.0526536636720349,-0.318249526312586,0.198072625814091,0.79540396509038,7.94077540235388e-05,0.505383468748149,0.0323978666146424,0.135554369134143,0.591746499647371,-0.502128243549496,0.0337158799519745,-0.665274406947063,0.00258719745273593,0.31132984641661,0.208545603300746,-0.741228902797787,0.000431743869444937,-0.457299354639018,0.0563843480688882,-0.661634263622746,0.00278433613315724,-0.0460099930194303,0.85614384231643,0.382206502580943,0.117519982766867,0.569296303515236,0.0136644666128563,-0.587943006166963,0.0102826513492159,-0.0657905904857697,0.795351660764971,0.0309000494667944,0.903125205222915,-0.16931477856424,0.501808817433564,0.110966891165639,0.661131116063526,-0.692826752668282,0.0014359317727567,0.32831469955524,0.183468619343828,0.482134459723643,0.0427399289875757,-0.183967767785733,0.464932921480286,-0.221503032140121,0.377053873607979,-0.217087012349363,0.386880802442562,0.495983957582161,0.0363159007201305,0.0506445789218887,0.841818144506065
"103695433","turquoise",0.720793552680295,0.00073845704354041,"LINC01322",-0.613718458989106,0.0067470618355499,0.746766971443797,0.000370177376697863,-0.604377266506606,0.007891737010155,0.794590164578757,8.1743966034324e-05,0.589850605809778,0.00997853538906933,0.394625812010222,0.10509780419269,-0.449792730624762,0.0610895440796926,-0.770031983101518,0.00018553668956161,0.517113259418136,0.0279757468770356,-0.554862231299124,0.016846082824265,-0.662626407740402,0.00272942037163873,-0.448335309322469,0.0620360559036418,-0.310803664306448,0.209356505225277,0.40792711265876,0.0928676079434998,0.353300673790465,0.150380778311225,-0.546418939098742,0.0189623708164655,-0.299004537080808,0.228082318057441,0.232608404205757,0.352964385949356,0.0852289645430314,0.736683065686568,-0.0964919222792664,0.703291243236296,-0.565772051981447,0.0143930663094367,0.27118239189205,0.276378210532041,0.274411227396811,0.270473910834808,-0.382061367801977,0.117671026048975,-0.0328119224473952,0.897160484880019,0.0965723466921184,0.703054572254698,0.206211463219127,0.411673907147047,-0.178661178936888,0.478127883200662
"401190","turquoise",0.666289066298342,0.00253434309618074,"RGS7BP",-0.535095854696226,0.0221231929544373,0.787991450369896,0.000102937083337996,-0.561659990083358,0.0152818521279111,0.794055187334235,8.33113177188604e-05,0.641275937110512,0.00412793118864542,0.359010212783544,0.143439168935694,-0.402689460055751,0.0975537024965582,-0.773100038915478,0.000168396863329989,0.630189422183395,0.00505757027204657,-0.452686464070636,0.0592422508768816,-0.758927717653618,0.000260424964924397,-0.370544504067607,0.130099142639332,-0.298141010381132,0.229493674765007,0.313731570588732,0.204870397626223,0.250177322722785,0.316704584369934,-0.578163195911749,0.0119605772309409,-0.395164360360898,0.104581329586129,0.311759782430503,0.207884553603614,0.0606711503171985,0.810992345515779,-0.106189181675885,0.674947058842292,-0.586593055828901,0.0105023203570241,0.214135943009481,0.393525561043156,0.279477082425211,0.261368961066587,-0.49963611210912,0.0347525573538397,0.00049536208805806,0.99844352870531,0.175820798194388,0.485265611733027,0.259937140948645,0.297554921141478,-0.311349678541381,0.208515080139433
"23007","turquoise",0.528946882552104,0.0240047048814291,"PLCH1",-0.55549622661312,0.0166950526140847,0.643606962605879,0.00395147272389892,-0.34091980827967,0.166218729086847,0.793490066966685,8.49946107384832e-05,0.510202200000775,0.030520264032508,0.118388461428263,0.639876289986437,-0.491137401835156,0.0384732793343555,-0.672465354913617,0.00223143555927438,0.408066228222378,0.0927454069416252,-0.552989694554784,0.0172984752866048,-0.631444689037901,0.00494446382155385,-0.534243482234013,0.0223768710050147,-0.126376728479444,0.617293332658887,0.424714230910749,0.0789463985700116,0.412756649676619,0.0886930830610785,-0.65754578975525,0.00302030963522264,-0.139921548054177,0.57974635690659,0.129129272152333,0.609585618816085,-0.0035253530966766,0.988923345052612,0.152016968195328,0.547062230576038,-0.616784171716496,0.00640216043532651,0.196250252722608,0.435108213268976,0.412704395339843,0.0887375071209275,-0.325711934106943,0.187173947986964,-0.21177077977588,0.398895768651649,-0.0370891639092828,0.883835645990243,0.462585650659749,0.0532379021630327,-0.177752278602335,0.480406248139145
"51209","turquoise",0.480175796078262,0.0437141293700653,"RAB9B",-0.66047096243375,0.00284987902300952,0.486932827257761,0.0404232538711271,-0.422140358518544,0.0809747093841934,0.793417890429518,8.52116629439023e-05,0.458275372022143,0.0557931628990949,-0.0721087439370938,0.776151180043265,-0.607849254528887,0.00744929299579585,-0.401772347858138,0.0983914484814292,0.0787952240765079,0.755965238010871,-0.626698798244974,0.00538320864263845,-0.517124748248479,0.0279716588594737,-0.735577565677973,0.000503208011932056,0.292208246944564,0.239341629650598,0.19776409344164,0.431502780503964,0.651512366969404,0.00339832777013915,-0.708630883065156,0.000995171877417209,0.0566324741392606,0.823379675591559,0.0237082642365118,0.925604104969807,-0.529098524468759,0.0239568490089175,0.232301657335203,0.353617701674523,-0.688597754478977,0.00157802362890958,0.352825658309438,0.150968519411371,0.723930752164949,0.000682087335002841,0.0447582266321281,0.860020642092702,-0.437942427697603,0.0691058305347207,-0.290297640914334,0.242569439965305,0.43384415385952,0.0720516974667492,-0.0772561978839404,0.760598635445996
"5493","turquoise",0.478747894048213,0.0444349265942874,"PPL",-0.382029118984592,0.117704606379984,0.344367877689498,0.161698842360713,-0.17959156930744,0.475801183894364,0.792708128685932,8.73712643310742e-05,0.603666798800942,0.00798483356010682,-0.125623058811437,0.619410466738071,-0.482771013825191,0.0424269102172525,-0.349405871748394,0.155246496094622,0.314664014113244,0.20345506506607,-0.248606934153143,0.319852396089928,-0.419168613966224,0.0833637150333469,-0.540802487474299,0.0204823545914303,0.111593839531186,0.65932573367352,0.0755689805184808,0.765687095527891,0.451285703697343,0.0601311695579265,-0.549156528094956,0.0182544669877163,0.0196939875513776,0.938175683728267,0.0646180232871025,0.798927708635787,-0.230744648641018,0.356944473451801,0.15630514777925,0.535676344451009,-0.683895144683292,0.00174950933784923,0.243007344835117,0.3312261930467,0.311079050805644,0.208931849099773,-0.290648416898709,0.241974773646076,-0.313044874304979,0.205916836585013,-0.313395191267661,0.205382560664845,0.676012939943816,0.00207139917416898,-0.119680924701616,0.636201327135548
"89795","turquoise",0.374733540000844,0.125476882192761,"NAV3",-0.51132463188465,0.030095265251674,0.359565685172222,0.142775881670149,-0.344263684858706,0.161834183127943,0.792319506764151,8.85732788663586e-05,0.405530996835951,0.0949907231939292,-0.145306301914384,0.565093902023013,-0.617901595657649,0.00628005834155434,-0.436887511626394,0.0698554303942418,0.0419568753386156,0.868707523746824,-0.650630868372177,0.00345666668701551,-0.48720465142206,0.0402949504571767,-0.737501097653307,0.000477848084522299,0.383566332351572,0.116111456207065,0.136515863235095,0.589095681306905,0.705992625533829,0.00105967807351459,-0.724930139125645,0.00066490440533568,0.124014609968021,0.623938286287274,0.0467097872900281,0.853977894400056,-0.612103135783989,0.00693474895240137,0.285843260428849,0.250201518591412,-0.818046699429731,3.3540208662185e-05,0.338904666011221,0.168899571076005,0.80373558768406,5.85696185920361e-05,-0.0274856316702474,0.913789703366268,-0.41049698956423,0.0906289404382459,-0.386876715313579,0.112732632051696,0.495200830305748,0.0366580500316411,-0.0491256978148852,0.84650808256449
"101241892","turquoise",0.53123584258587,0.0232902428397285,"NPTN-IT1",-0.54991128541747,0.0180630109189905,0.42426923296243,0.0792943809138143,-0.137654275976394,0.585963516019538,0.791607853213443,9.0810826991977e-05,0.422584773440426,0.0806217970496958,-0.234710096805699,0.348506721193502,-0.467332970877778,0.0505266459342666,-0.345920791655405,0.159690823636972,0.08615485127559,0.733920132320006,-0.426065582853361,0.0778965261961854,-0.572645439293896,0.0129995671357409,-0.746868298661782,0.000369123688924622,0.310789712400415,0.2093780345783,0.26996573516531,0.278623410105949,0.567160445748728,0.014102435065427,-0.817368304926491,3.44750946617117e-05,0.129649547390715,0.60813308819214,-0.237517912595378,0.342602044569939,-0.449667819248305,0.0611702416385532,0.413572690996033,0.0880014205904788,-0.694777477268208,0.00137406073439595,0.39110537710177,0.108518998367387,0.69203378267432,0.00146173411183282,-0.0338810094281558,0.893827380113312,-0.578020972391872,0.0119864975394275,-0.386974673229463,0.112633726128341,0.746002608623343,0.000378207635004156,-0.275335223573456,0.26879875444
"6487","turquoise",0.608932442737198,0.00731543745373872,"ST3GAL3",-0.586216536675341,0.0105642548402817,0.624543600487824,0.005592635768753,-0.510768218843249,0.0303053692304744,0.791363136935969,9.15912484564752e-05,0.598566650714657,0.0086794464920864,0.271029598010295,0.276659560959964,-0.616565677438621,0.00642625884123172,-0.688120190649456,0.00159477641431818,0.42621098230721,0.0777841786406723,-0.735273759627474,0.000507314700916971,-0.524357158615385,0.0254888483409566,-0.519796922048324,0.0270333664334232,-0.16625287215402,0.509686512618527,0.298002631691434,0.229720362285491,0.482841658590826,0.0423922794595679,-0.522528863841627,0.0260995882821315,-0.212400308542909,0.397462523388039,0.329954002354868,0.181160229316626,-0.0823938191501758,0.745162409611738,-0.0064462036734165,0.979747412606249,-0.603219062478766,0.00804395647270955,0.162832506938556,0.518554943588777,0.493308248444776,0.0374951412194242,-0.247474276479434,0.32213420321637,-0.127218513606015,0.614932063353242,-0.0752383079372695,0.76668544484891,0.285305220832587,0.251133511720167,0.0246751566848499,0.922578467784361
